date,open,high,low,close,volume,adjusted
2018-05-16,19.110001,19.110001,19.110001,19.110001,400,19.110001
2018-05-17,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-18,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-22,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-23,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-24,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-25,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-28,19.110001,19.110001,19.110001,19.110001,0,19.110001
2018-05-29,18.190001,18.190001,18.190001,18.190001,40000,18.190001
2018-05-30,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-05-31,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-01,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-04,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-05,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-06,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-07,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-08,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-11,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-12,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-13,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-14,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-15,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-18,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-19,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-20,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-21,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-22,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-25,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-26,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-27,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-28,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-06-29,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-02,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-03,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-04,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-05,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-06,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-09,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-10,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-11,18.190001,18.190001,18.190001,18.190001,0,18.190001
2018-07-12,18.190001,18.190001,18.190001,18.190001,0,18.190001
