date,open,high,low,close,volume,adjusted
2014-11-14,16,16,16,16,0,15.180522
2014-11-17,15.9059,15.9059,15.9059,15.9059,0,15.091242
2014-11-18,15.9423,15.9423,15.9423,15.9423,0,15.125777
2014-11-19,15.9884,15.9884,15.9884,15.9884,0,15.169516
2014-11-20,16.0065,16.0065,16.0065,16.0065,0,15.18669
2014-11-21,16.1686,16.1686,16.1686,16.1686,0,15.340487
2014-11-24,16.254999,16.254999,16.254999,16.254999,0,15.422461
2014-11-25,16.274599,16.274599,16.274599,16.274599,0,15.441057
2014-11-26,16.2981,16.2981,16.2981,16.2981,0,15.463353
2014-11-27,16.3244,16.3244,16.3244,16.3244,0,15.488308
2014-11-28,16.222099,16.222099,16.222099,16.222099,0,15.391246
2014-12-01,16.004801,16.004801,16.004801,16.004801,0,15.185077
2014-12-02,16.048201,16.048201,16.048201,16.048201,0,15.226254
2014-12-03,16.1085,16.1085,16.1085,16.1085,0,15.283464
2014-12-04,16.121201,16.121201,16.121201,16.121201,0,15.295514
2014-12-05,16.097799,16.097799,16.097799,16.097799,0,15.273313
2014-12-08,15.9455,15.9455,15.9455,15.9455,0,15.128814
2014-12-09,15.8545,15.8545,15.8545,15.8545,0,15.042475
2014-12-10,15.802,15.802,15.802,15.802,0,14.992663
2014-12-11,15.6654,15.6654,15.6654,15.6654,0,14.863058
2014-12-12,15.5663,15.5663,15.5663,15.5663,0,14.769036
2014-12-15,15.3589,15.3589,15.3589,15.3589,0,14.572257
2014-12-16,15.219,15.219,15.219,15.219,0,14.439524
2014-12-17,15.2757,15.2757,15.2757,15.2757,0,14.493319
2014-12-18,15.4282,15.4282,15.4282,15.4282,0,14.638008
2014-12-19,15.5285,15.5285,15.5285,15.5285,0,14.733171
2014-12-22,15.6254,15.6254,15.6254,15.6254,0,14.825108
2014-12-23,15.5547,15.5547,15.5547,15.5547,0,14.758029
2014-12-29,15.6296,15.6296,15.6296,15.6296,0,14.829092
2014-12-30,15.5967,15.5967,15.5967,15.5967,0,14.797877
2015-01-05,15.4684,15.4684,15.4684,15.4684,0,14.676149
2015-01-06,15.4246,15.4246,15.4246,15.4246,0,14.634593
2015-01-07,15.5002,15.5002,15.5002,15.5002,0,14.706321
2015-01-08,15.7077,15.7077,15.7077,15.7077,0,14.903193
2015-01-09,15.7554,15.7554,15.7554,15.7554,0,14.948449
2015-01-12,15.7415,15.7415,15.7415,15.7415,0,14.935262
2015-01-13,15.8418,15.8418,15.8418,15.8418,0,15.030424
2015-01-14,15.8145,15.8145,15.8145,15.8145,0,15.004522
2015-01-15,15.804,15.804,15.804,15.804,0,14.994561
2015-01-16,15.7353,15.7353,15.7353,15.7353,0,14.929379
2015-01-19,15.6873,15.6873,15.6873,15.6873,0,14.883838
2015-01-20,15.7216,15.7216,15.7216,15.7216,0,14.916381
2015-01-21,15.8854,15.8854,15.8854,15.8854,0,15.071791
2015-01-22,16.0592,16.0592,16.0592,16.0592,0,15.236691
2015-01-23,16.1007,16.1007,16.1007,16.1007,0,15.276065
2015-01-26,16.079,16.079,16.079,16.079,0,15.255477
2015-01-27,16.135,16.135,16.135,16.135,0,15.308607
2015-01-28,16.1359,16.1359,16.1359,16.1359,0,15.309463
