sep=;
Migros Bank (CH) Fonds – 45 V - CH0023406561 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2018-12-05;CHF;101,35;CHF;101,35;CHF;101,35;101,35;;;
2018-12-06;CHF;100,14;CHF;100,14;CHF;100,14;100,14;;;
2018-12-07;CHF;100,25;CHF;100,25;CHF;100,25;100,25;;;
2018-12-10;CHF;99,45;CHF;99,45;CHF;99,45;99,45;;;
2018-12-11;CHF;99,94;CHF;99,94;CHF;99,94;99,94;;;
2018-12-12;CHF;100,6;CHF;100,6;CHF;100,6;100,6;;;
2018-12-13;CHF;100,54;CHF;100,54;CHF;100,54;100,54;;;
2018-12-14;CHF;100,03;CHF;100,03;CHF;100,03;100,03;;;
2018-12-17;CHF;99,44;CHF;99,44;CHF;99,44;99,44;;;
2018-12-18;CHF;99,1;CHF;99,1;CHF;99,1;99,1;;;
2018-12-19;CHF;99,15;CHF;99,15;CHF;99,15;99,15;;;
2018-12-20;CHF;98,53;CHF;98,53;CHF;98,53;98,53;;;
2018-12-21;CHF;98,29;CHF;98,29;CHF;98,29;98,29;;;
2018-12-27;CHF;97,87;CHF;97,87;CHF;97,87;97,87;;;
2018-12-28;CHF;98,43;CHF;98,43;CHF;98,43;98,43;;;
2018-12-31;CHF;98,6;CHF;98,6;CHF;98,6;98,6;;;
2019-01-03;CHF;98,52;CHF;98,52;CHF;98,52;98,52;;;
2019-01-04;CHF;99,43;CHF;99,43;CHF;99,43;99,43;;;
2019-01-07;CHF;99,42;CHF;99,42;CHF;99,42;99,42;;;
2019-01-08;CHF;99,69;CHF;99,69;CHF;99,69;99,69;;;
2019-01-09;CHF;100,03;CHF;100,03;CHF;100,03;100,03;;;
2019-01-10;CHF;100,43;CHF;100,43;CHF;100,43;100,43;;;
2019-01-11;CHF;100,56;CHF;100,56;CHF;100,56;100,56;;;
2019-01-14;CHF;100,21;CHF;100,21;CHF;100,21;100,21;;;
2019-01-15;CHF;100,68;CHF;100,68;CHF;100,68;100,68;;;
2019-01-16;CHF;100,94;CHF;100,94;CHF;100,94;100,94;;;
2019-01-17;CHF;101,17;CHF;101,17;CHF;101,17;101,17;;;
2019-01-18;CHF;101,77;CHF;101,77;CHF;101,77;101,77;;;
2019-01-21;CHF;101,82;CHF;101,82;CHF;101,82;101,82;;;
2019-01-22;CHF;101,52;CHF;101,52;CHF;101,52;101,52;;;
2019-01-23;CHF;101,58;CHF;101,58;CHF;101,58;101,58;;;
2019-01-24;CHF;101,61;CHF;101,61;CHF;101,61;101,61;;;
2019-01-25;CHF;101,8;CHF;101,8;CHF;101,8;101,8;;;
2019-01-28;CHF;101,48;CHF;101,48;CHF;101,48;101,48;;;
2019-01-29;CHF;101,9;CHF;101,9;CHF;101,9;101,9;;;
2019-01-30;CHF;102,31;CHF;102,31;CHF;102,31;102,31;;;
2019-01-31;CHF;102,46;CHF;102,46;CHF;102,46;102,46;;;
2019-02-01;CHF;102,53;CHF;102,53;CHF;102,53;102,53;;;
2019-02-04;CHF;102,67;CHF;102,67;CHF;102,67;102,67;;;
2019-02-05;CHF;103,25;CHF;103,25;CHF;103,25;103,25;;;
2019-02-06;CHF;103,27;CHF;103,27;CHF;103,27;103,27;;;
2019-02-07;CHF;102,78;CHF;102,78;CHF;102,78;102,78;;;
2019-02-08;CHF;102,57;CHF;102,57;CHF;102,57;102,57;;;
2019-02-11;CHF;102,79;CHF;102,79;CHF;102,79;102,79;;;
2019-02-12;CHF;103,2;CHF;103,2;CHF;103,2;103,2;;;
2019-02-13;CHF;103,41;CHF;103,41;CHF;103,41;103,41;;;
2019-02-14;CHF;103,35;CHF;103,35;CHF;103,35;103,35;;;
2019-02-15;CHF;103,81;CHF;103,81;CHF;103,81;103,81;;;
2019-02-18;CHF;103,98;CHF;103,98;CHF;103,98;103,98;;;
2019-02-19;CHF;103,88;CHF;103,88;CHF;103,88;103,88;;;
2019-02-20;CHF;104,14;CHF;104,14;CHF;104,14;104,14;;;
2019-02-21;CHF;104,13;CHF;104,13;CHF;104,13;104,13;;;
2019-02-22;CHF;104,3;CHF;104,3;CHF;104,3;104,3;;;
2019-02-25;CHF;104,49;CHF;104,49;CHF;104,49;104,49;;;
2019-02-26;CHF;104,63;CHF;104,63;CHF;104,63;104,63;;;
2019-02-27;CHF;104,38;CHF;104,38;CHF;104,38;104,38;;;
2019-02-28;CHF;104,19;CHF;104,19;CHF;104,19;104,19;;;
2019-03-01;CHF;104,35;CHF;104,35;CHF;104,35;104,35;;;
2019-03-04;CHF;104,45;CHF;104,45;CHF;104,45;104,45;;;
2019-03-05;CHF;104,58;CHF;104,58;CHF;104,58;104,58;;;
2019-03-06;CHF;104,65;CHF;104,65;CHF;104,65;104,65;;;
2019-03-07;CHF;104,59;CHF;104,59;CHF;104,59;104,59;;;
2019-03-08;CHF;104,27;CHF;104,27;CHF;104,27;104,27;;;
2019-03-11;CHF;104,83;CHF;104,83;CHF;104,83;104,83;;;
2019-03-12;CHF;104,89;CHF;104,89;CHF;104,89;104,89;;;
2019-03-13;CHF;105,09;CHF;105,09;CHF;105,09;105,09;;;
2019-03-14;CHF;105,32;CHF;105,32;CHF;105,32;105,32;;;
2019-03-15;CHF;105,51;CHF;105,51;CHF;105,51;105,51;;;
2019-03-18;CHF;105,61;CHF;105,61;CHF;105,61;105,61;;;
2019-03-19;CHF;105,72;CHF;105,72;CHF;105,72;105,72;;;
2019-03-20;CHF;105,44;CHF;105,44;CHF;105,44;105,44;;;
2019-03-21;CHF;105,53;CHF;105,53;CHF;105,53;105,53;;;
2019-03-22;CHF;105,03;CHF;105,03;CHF;105,03;105,03;;;
2019-03-25;CHF;104,84;CHF;104,84;CHF;104,84;104,84;;;
2019-03-26;CHF;105,16;CHF;105,16;CHF;105,16;105,16;;;
2019-03-27;CHF;105,24;CHF;105,24;CHF;105,24;105,24;;;
2019-03-28;CHF;105,25;CHF;105,25;CHF;105,25;105,25;;;
2019-03-29;CHF;105,5;CHF;105,5;CHF;105,5;105,5;;;
2019-04-01;CHF;105,96;CHF;105,96;CHF;105,96;105,96;;;
2019-04-02;CHF;106,06;CHF;106,06;CHF;106,06;106,06;;;
2019-04-03;CHF;106,29;CHF;106,29;CHF;106,29;106,29;;;
2019-04-04;CHF;106,31;CHF;106,31;CHF;106,31;106,31;;;
2019-04-05;CHF;106,43;CHF;106,43;CHF;106,43;106,43;;;
2019-04-08;CHF;106,46;CHF;106,46;CHF;106,46;106,46;;;
2019-04-09;CHF;106,46;CHF;106,46;CHF;106,46;106,46;;;
2019-04-10;CHF;106,63;CHF;106,63;CHF;106,63;106,63;;;
2019-04-11;CHF;106,63;CHF;106,63;CHF;106,63;106,63;;;
2019-04-12;CHF;106,55;CHF;106,55;CHF;106,55;106,55;;;
2019-04-15;CHF;106,77;CHF;106,77;CHF;106,77;106,77;;;
2019-04-16;CHF;107,01;CHF;107,01;CHF;107,01;107,01;;;
2019-04-17;CHF;107,02;CHF;107,02;CHF;107,02;107,02;;;
2019-04-18;CHF;107,18;CHF;107,18;CHF;107,18;107,18;;;
2019-04-23;CHF;107,69;CHF;107,69;CHF;107,69;107,69;;;
2019-04-24;CHF;107,66;CHF;107,66;CHF;107,66;107,66;;;
2019-04-25;CHF;107,66;CHF;107,66;CHF;107,66;107,66;;;
2019-04-26;CHF;107,74;CHF;107,74;CHF;107,74;107,74;;;
2019-04-29;CHF;107,78;CHF;107,78;CHF;107,78;107,78;;;
2019-04-30;CHF;107,83;CHF;107,83;CHF;107,83;107,83;;;
2019-05-02;CHF;107,61;CHF;107,61;CHF;107,61;107,61;;;
2019-05-03;CHF;107,75;CHF;107,75;CHF;107,75;107,75;;;
2019-05-06;CHF;107,51;CHF;107,51;CHF;107,51;107,51;;;
2019-05-07;CHF;107,21;CHF;107,21;CHF;107,21;107,21;;;
2019-05-08;CHF;107,13;CHF;107,13;CHF;107,13;107,13;;;
2019-05-09;CHF;106,38;CHF;106,38;CHF;106,38;106,38;;;
2019-05-10;CHF;106,48;CHF;106,48;CHF;106,48;106,48;;;
2019-05-13;CHF;105,73;CHF;105,73;CHF;105,73;105,73;;;
2019-05-14;CHF;106,07;CHF;106,07;CHF;106,07;106,07;;;
2019-05-15;CHF;106,41;CHF;106,41;CHF;106,41;106,41;;;
2019-05-16;CHF;106,95;CHF;106,95;CHF;106,95;106,95;;;
2019-05-17;CHF;106,82;CHF;106,82;CHF;106,82;106,82;;;
2019-05-20;CHF;106,39;CHF;106,39;CHF;106,39;106,39;;;
2019-05-21;CHF;106,62;CHF;106,62;CHF;106,62;106,62;;;
2019-05-22;CHF;106,64;CHF;106,64;CHF;106,64;106,64;;;
2019-05-23;CHF;106,12;CHF;106,12;CHF;106,12;106,12;;;
2019-05-24;CHF;106,3;CHF;106,3;CHF;106,3;106,3;;;
2019-05-27;CHF;106,48;CHF;106,48;CHF;106,48;106,48;;;
2019-05-28;CHF;106,49;CHF;106,49;CHF;106,49;106,49;;;
2019-05-29;CHF;105,91;CHF;105,91;CHF;105,91;105,91;;;
2019-05-31;CHF;105,73;CHF;105,73;CHF;105,73;105,73;;;
2019-06-03;CHF;105,78;CHF;105,78;CHF;105,78;105,78;;;
2019-06-04;CHF;105,92;CHF;105,92;CHF;105,92;105,92;;;
2019-06-05;CHF;106,13;CHF;106,13;CHF;106,13;106,13;;;
2019-06-06;CHF;106,2;CHF;106,2;CHF;106,2;106,2;;;
2019-06-07;CHF;106,64;CHF;106,64;CHF;106,64;106,64;;;
2019-06-11;CHF;107,09;CHF;107,09;CHF;107,09;107,09;;;
2019-06-12;CHF;107,02;CHF;107,02;CHF;107,02;107,02;;;
2019-06-13;CHF;107,09;CHF;107,09;CHF;107,09;107,09;;;
2019-06-14;CHF;107,04;CHF;107,04;CHF;107,04;107,04;;;
2019-06-17;CHF;107,06;CHF;107,06;CHF;107,06;107,06;;;
2019-06-18;CHF;107,85;CHF;107,85;CHF;107,85;107,85;;;
2019-06-19;CHF;107,73;CHF;107,73;CHF;107,73;107,73;;;
2019-06-20;CHF;107,82;CHF;107,82;CHF;107,82;107,82;;;
2019-06-21;CHF;107,55;CHF;107,55;CHF;107,55;107,55;;;
2019-06-24;CHF;107,34;CHF;107,34;CHF;107,34;107,34;;;
2019-06-25;CHF;107,29;CHF;107,29;CHF;107,29;107,29;;;
2019-06-26;CHF;107,19;CHF;107,19;CHF;107,19;107,19;;;
2019-06-27;CHF;107,46;CHF;107,46;CHF;107,46;107,46;;;
2019-06-28;CHF;107,7;CHF;107,7;CHF;107,7;107,7;;;
2019-07-01;CHF;108,22;CHF;108,22;CHF;108,22;108,22;;;
2019-07-02;CHF;108,53;CHF;108,53;CHF;108,53;108,53;;;
2019-07-03;CHF;108,85;CHF;108,85;CHF;108,85;108,85;;;
2019-07-04;CHF;108,93;CHF;108,93;CHF;108,93;108,93;;;
2019-07-05;CHF;108,6;CHF;108,6;CHF;108,6;108,6;;;
2019-07-08;CHF;108,64;CHF;108,64;CHF;108,64;108,64;;;
2019-07-09;CHF;108,36;CHF;108,36;CHF;108,36;108,36;;;
2019-07-10;CHF;108,19;CHF;108,19;CHF;108,19;108,19;;;
2019-07-11;CHF;108;CHF;108;CHF;108;108;;;
2019-07-12;CHF;107,78;CHF;107,78;CHF;107,78;107,78;;;
2019-07-15;CHF;108,01;CHF;108,01;CHF;108,01;108,01;;;
2019-07-16;CHF;108,13;CHF;108,13;CHF;108,13;108,13;;;
2019-07-17;CHF;108,29;CHF;108,29;CHF;108,29;108,29;;;
2019-07-18;CHF;108,32;CHF;108,32;CHF;108,32;108,32;;;
2019-07-19;CHF;108,21;CHF;108,21;CHF;108,21;108,21;;;
2019-07-22;CHF;108,18;CHF;108,18;CHF;108,18;108,18;;;
2019-07-23;CHF;108,53;CHF;108,53;CHF;108,53;108,53;;;
2019-07-24;CHF;108,65;CHF;108,65;CHF;108,65;108,65;;;
2019-07-25;CHF;108,61;CHF;108,61;CHF;108,61;108,61;;;
2019-07-26;CHF;108,92;CHF;108,92;CHF;108,92;108,92;;;
2019-07-29;CHF;108,97;CHF;108,97;CHF;108,97;108,97;;;
2019-07-30;CHF;108,67;CHF;108,67;CHF;108,67;108,67;;;
2019-07-31;CHF;108,62;CHF;108,62;CHF;108,62;108,62;;;
2019-08-02;CHF;107,84;CHF;107,84;CHF;107,84;107,84;;;
2019-08-05;CHF;106,7;CHF;106,7;CHF;106,7;106,7;;;
2019-08-06;CHF;106,76;CHF;106,76;CHF;106,76;106,76;;;
2019-08-07;CHF;106,9;CHF;106,9;CHF;106,9;106,9;;;
2019-08-08;CHF;107,71;CHF;107,71;CHF;107,71;107,71;;;
2019-08-09;CHF;107,52;CHF;107,52;CHF;107,52;107,52;;;
2019-08-12;CHF;107,29;CHF;107,29;CHF;107,29;107,29;;;
2019-08-13;CHF;107,65;CHF;107,65;CHF;107,65;107,65;;;
2019-08-14;CHF;107,01;CHF;107,01;CHF;107,01;107,01;;;
2019-08-15;CHF;107,22;CHF;107,22;CHF;107,22;107,22;;;
2019-08-16;CHF;107,8;CHF;107,8;CHF;107,8;107,8;;;
2019-08-19;CHF;108,08;CHF;108,08;CHF;108,08;108,08;;;
2019-08-20;CHF;107,85;CHF;107,85;CHF;107,85;107,85;;;
2019-08-21;CHF;108,11;CHF;108,11;CHF;108,11;108,11;;;
2019-08-22;CHF;107,88;CHF;107,88;CHF;107,88;107,88;;;
2019-08-23;CHF;107,43;CHF;107,43;CHF;107,43;107,43;;;
2019-08-26;CHF;107,35;CHF;107,35;CHF;107,35;107,35;;;
2019-08-27;CHF;107,76;CHF;107,76;CHF;107,76;107,76;;;
2019-08-28;CHF;107,85;CHF;107,85;CHF;107,85;107,85;;;
2019-08-29;CHF;108,25;CHF;108,25;CHF;108,25;108,25;;;
2019-08-30;CHF;108,61;CHF;108,61;CHF;108,61;108,61;;;
2019-09-02;CHF;108,59;CHF;108,59;CHF;108,59;108,59;;;
2019-09-03;CHF;108,25;CHF;108,25;CHF;108,25;108,25;;;
2019-09-04;CHF;108,49;CHF;108,49;CHF;108,49;108,49;;;
2019-09-05;CHF;108,88;CHF;108,88;CHF;108,88;108,88;;;
2019-09-06;CHF;109,15;CHF;109,15;CHF;109,15;109,15;;;
2019-09-09;CHF;109,15;CHF;109,15;CHF;109,15;109,15;;;
2019-09-10;CHF;108,95;CHF;108,95;CHF;108,95;108,95;;;
2019-09-11;CHF;109,23;CHF;109,23;CHF;109,23;109,23;;;
2019-09-12;CHF;109,13;CHF;109,13;CHF;109,13;109,13;;;
2019-09-13;CHF;108,8;CHF;108,8;CHF;108,8;108,8;;;
2019-09-16;CHF;108,76;CHF;108,76;CHF;108,76;108,76;;;
2019-09-17;CHF;109,02;CHF;109,02;CHF;109,02;109,02;;;
2019-09-18;CHF;109,15;CHF;109,15;CHF;109,15;109,15;;;
2019-09-19;CHF;109,15;CHF;109,15;CHF;109,15;109,15;;;
2019-09-20;CHF;109,12;CHF;109,12;CHF;109,12;109,12;;;
2019-09-23;CHF;109;CHF;109;CHF;109;109;;;
2019-09-24;CHF;108,91;CHF;108,91;CHF;108,91;108,91;;;
2019-09-25;CHF;108,64;CHF;108,64;CHF;108,64;108,64;;;
2019-09-26;CHF;108,88;CHF;108,88;CHF;108,88;108,88;;;
2019-09-27;CHF;108,87;CHF;108,87;CHF;108,87;108,87;;;
2019-09-30;CHF;109,09;CHF;109,09;CHF;109,09;109,09;;;
2019-10-01;CHF;108,57;CHF;108,57;CHF;108,57;108,57;;;
2019-10-02;CHF;107,72;CHF;107,72;CHF;107,72;107,72;;;
2019-10-03;CHF;107,95;CHF;107,95;CHF;107,95;107,95;;;
2019-10-04;CHF;108,31;CHF;108,31;CHF;108,31;108,31;;;
2019-10-07;CHF;108,54;CHF;108,54;CHF;108,54;108,54;;;
2019-10-08;CHF;107,98;CHF;107,98;CHF;107,98;107,98;;;
2019-10-09;CHF;108,16;CHF;108,16;CHF;108,16;108,16;;;
2019-10-10;CHF;108,29;CHF;108,29;CHF;108,29;108,29;;;
2019-10-11;CHF;108,96;CHF;108,96;CHF;108,96;108,96;;;
2019-10-14;CHF;108,74;CHF;108,74;CHF;108,74;108,74;;;
2019-10-15;CHF;109,12;CHF;109,12;CHF;109,12;109,12;;;
2019-10-16;CHF;108,94;CHF;108,94;CHF;108,94;108,94;;;
2019-10-17;CHF;108,72;CHF;108,72;CHF;108,72;108,72;;;
2019-10-18;CHF;108,51;CHF;108,51;CHF;108,51;108,51;;;
2019-10-21;CHF;108,59;CHF;108,59;CHF;108,59;108,59;;;
2019-10-22;CHF;108,71;CHF;108,71;CHF;108,71;108,71;;;
2019-10-23;CHF;108,85;CHF;108,85;CHF;108,85;108,85;;;
2019-10-24;CHF;109,12;CHF;109,12;CHF;109,12;109,12;;;
2019-10-25;CHF;109,32;CHF;109,32;CHF;109,32;109,32;;;
2019-10-28;CHF;109,43;CHF;109,43;CHF;109,43;109,43;;;
2019-10-29;CHF;109,46;CHF;109,46;CHF;109,46;109,46;;;
2019-10-30;CHF;109,42;CHF;109,42;CHF;109,42;109,42;;;
2019-10-31;CHF;109,34;CHF;109,34;CHF;109,34;109,34;;;
2019-11-01;CHF;109,54;CHF;109,54;CHF;109,54;109,54;;;
2019-11-04;CHF;109,93;CHF;109,93;CHF;109,93;109,93;;;
2019-11-05;CHF;109,84;CHF;109,84;CHF;109,84;109,84;;;
2019-11-06;CHF;109,96;CHF;109,96;CHF;109,96;109,96;;;
2019-11-07;CHF;109,98;CHF;109,98;CHF;109,98;109,98;;;
2019-11-08;CHF;109,89;CHF;109,89;CHF;109,89;109,89;;;
2019-11-11;CHF;109,79;CHF;109,79;CHF;109,79;109,79;;;
2019-11-12;CHF;109,84;CHF;109,84;CHF;109,84;109,84;;;
2019-11-13;CHF;109,81;CHF;109,81;CHF;109,81;109,81;;;
2019-11-14;CHF;109,68;CHF;109,68;CHF;109,68;109,68;;;
2019-11-15;CHF;110,11;CHF;110,11;CHF;110,11;110,11;;;
2019-11-18;CHF;110,22;CHF;110,22;CHF;110,22;110,22;;;
2019-11-19;CHF;110,32;CHF;110,32;CHF;110,32;110,32;;;
2019-11-20;CHF;110,39;CHF;110,39;CHF;110,39;110,39;;;
2019-11-21;CHF;110,16;CHF;110,16;CHF;110,16;110,16;;;
2019-11-22;CHF;110,44;CHF;110,44;CHF;110,44;110,44;;;
2019-11-25;CHF;110,85;CHF;110,85;CHF;110,85;110,85;;;
2019-11-26;CHF;111,13;CHF;111,13;CHF;111,13;111,13;;;
2019-11-27;CHF;111,35;CHF;111,35;CHF;111,35;111,35;;;
2019-11-28;CHF;111,33;CHF;111,33;CHF;111,33;111,33;;;
2019-11-29;CHF;111,16;CHF;111,16;CHF;111,16;111,16;;;
2019-12-02;CHF;110,38;CHF;110,38;CHF;110,38;110,38;;;
2019-12-03;CHF;109,95;CHF;109,95;CHF;109,95;109,95;;;
2019-12-04;CHF;110,43;CHF;110,43;CHF;110,43;110,43;;;
2019-12-05;CHF;110,44;CHF;110,44;CHF;110,44;110,44;;;
2019-12-06;CHF;110,97;CHF;110,97;CHF;110,97;110,97;;;
2019-12-09;CHF;110,86;CHF;110,86;CHF;110,86;110,86;;;
2019-12-10;CHF;110,56;CHF;110,56;CHF;110,56;110,56;;;
2019-12-11;CHF;110,72;CHF;110,72;CHF;110,72;110,72;;;
2019-12-12;CHF;110,94;CHF;110,94;CHF;110,94;110,94;;;
2019-12-13;CHF;111,03;CHF;111,03;CHF;111,03;111,03;;;
2019-12-16;CHF;111,59;CHF;111,59;CHF;111,59;111,59;;;
2019-12-17;CHF;111,49;CHF;111,49;CHF;111,49;111,49;;;
2019-12-18;CHF;111,43;CHF;111,43;CHF;111,43;111,43;;;
2019-12-19;CHF;111,37;CHF;111,37;CHF;111,37;111,37;;;
2019-12-20;CHF;111,78;CHF;111,78;CHF;111,78;111,78;;;
2019-12-23;CHF;111,9;CHF;111,9;CHF;111,9;111,9;;;
2019-12-27;CHF;112,02;CHF;112,02;CHF;112,02;112,02;;;
2019-12-30;CHF;111,33;CHF;111,33;CHF;111,33;111,33;;;
2019-12-31;CHF;111,34;CHF;111,34;CHF;111,34;111,34;;;
2020-01-03;CHF;111,91;CHF;111,91;CHF;111,91;111,91;;;
2020-01-06;CHF;111,88;CHF;111,88;CHF;111,88;111,88;;;
2020-01-07;CHF;112,03;CHF;112,03;CHF;112,03;112,03;;;
2020-01-08;CHF;111,89;CHF;111,89;CHF;111,89;111,89;;;
2020-01-09;CHF;112;CHF;112;CHF;112;112;;;
2020-01-10;CHF;112,02;CHF;112,02;CHF;112,02;112,02;;;
2020-01-13;CHF;111,91;CHF;111,91;CHF;111,91;111,91;;;
2020-01-14;CHF;112;CHF;112;CHF;112;112;;;
2020-01-15;CHF;112,06;CHF;112,06;CHF;112,06;112,06;;;
2020-01-16;CHF;112,22;CHF;112,22;CHF;112,22;112,22;;;
2020-01-17;CHF;112,7;CHF;112,7;CHF;112,7;112,7;;;
2020-01-20;CHF;112,77;CHF;112,77;CHF;112,77;112,77;;;
2020-01-21;CHF;112,87;CHF;112,87;CHF;112,87;112,87;;;
2020-01-22;CHF;113;CHF;113;CHF;113;113;;;
2020-01-23;CHF;112,69;CHF;112,69;CHF;112,69;112,69;;;
2020-01-24;CHF;112,8;CHF;112,8;CHF;112,8;112,8;;;
2020-01-27;CHF;111,99;CHF;111,99;CHF;111,99;111,99;;;
2020-01-28;CHF;112,32;CHF;112,32;CHF;112,32;112,32;;;
2020-01-29;CHF;112,55;CHF;112,55;CHF;112,55;112,55;;;
2020-01-30;CHF;111,97;CHF;111,97;CHF;111,97;111,97;;;
2020-01-31;CHF;111,41;CHF;111,41;CHF;111,41;111,41;;;
2020-02-03;CHF;111,54;CHF;111,54;CHF;111,54;111,54;;;
2020-02-04;CHF;112,26;CHF;112,26;CHF;112,26;112,26;;;
2020-02-05;CHF;112,88;CHF;112,88;CHF;112,88;112,88;;;
2020-02-06;CHF;113,09;CHF;113,09;CHF;113,09;113,09;;;
