sep=;
Migros Bank (CH) Fonds – 25 V - CH0023406496 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2009-09-28;CHF;98,13;CHF;89,133;CHF;100,915;98,13;;;
2009-09-29;CHF;98,34;CHF;89,324;CHF;101,131;98,34;;;
2009-09-30;CHF;98,42;CHF;89,397;CHF;101,213;98,42;;;
2009-10-01;CHF;97,96;CHF;88,979;CHF;100,74;97,96;;;
2009-10-02;CHF;97,49;CHF;88,552;CHF;100,257;97,49;;;
2009-10-05;CHF;95,84;CHF;88,733;CHF;100,463;95,84;;;
2009-10-06;CHF;96,23;CHF;89,095;CHF;100,871;96,23;;;
2009-10-07;CHF;96,41;CHF;89,261;CHF;101,06;96,41;;;
2009-10-08;CHF;96,66;CHF;89,493;CHF;101,322;96,66;;;
2009-10-09;CHF;96,55;CHF;89,391;CHF;101,207;96,55;;;
2009-10-12;CHF;96,76;CHF;89,585;CHF;101,427;96,76;;;
2009-10-13;CHF;96,63;CHF;89,465;CHF;101,291;96,63;;;
2009-10-14;CHF;96,97;CHF;89,78;CHF;101,647;96,97;;;
2009-10-15;CHF;96,79;CHF;89,613;CHF;101,458;96,79;;;
2009-10-16;CHF;96,62;CHF;89,456;CHF;101,28;96,62;;;
2009-10-19;CHF;96,79;CHF;89,613;CHF;101,458;96,79;;;
2009-10-20;CHF;96,77;CHF;89,595;CHF;101,437;96,77;;;
2009-10-21;CHF;96,5;CHF;89,345;CHF;101,154;96,5;;;
2009-10-22;CHF;96,46;CHF;89,307;CHF;101,112;96,46;;;
2009-10-23;CHF;96,27;CHF;89,132;CHF;100,913;96,27;;;
2009-10-26;CHF;96,02;CHF;88,9;CHF;100,651;96,02;;;
2009-10-27;CHF;96,31;CHF;89,169;CHF;100,955;96,31;;;
2009-10-28;CHF;95,78;CHF;88,678;CHF;100,4;95,78;;;
2009-10-29;CHF;96,13;CHF;89,002;CHF;100,767;96,13;;;
2009-10-30;CHF;95,83;CHF;88,724;CHF;100,452;95,83;;;
2009-11-02;CHF;95,8;CHF;88,696;CHF;100,421;95,8;;;
2009-11-03;CHF;95,79;CHF;88,687;CHF;100,41;95,79;;;
2009-11-04;CHF;95,86;CHF;88,752;CHF;100,483;95,86;;;
2009-11-05;CHF;96,1;CHF;88,974;CHF;100,735;96,1;;;
2009-11-06;CHF;96,18;CHF;89,048;CHF;100,819;96,18;;;
2009-11-09;CHF;96,65;CHF;89,483;CHF;101,312;96,65;;;
2009-11-10;CHF;96,65;CHF;89,483;CHF;101,312;96,65;;;
2009-11-11;CHF;96,8;CHF;89,622;CHF;101,469;96,8;;;
2009-11-12;CHF;96,74;CHF;89,567;CHF;101,406;96,74;;;
2009-11-13;CHF;96,86;CHF;89,678;CHF;101,532;96,86;;;
2009-11-16;CHF;97,21;CHF;90,002;CHF;101,899;97,21;;;
2009-11-17;CHF;97,32;CHF;90,104;CHF;102,014;97,32;;;
2009-11-18;CHF;97,14;CHF;89,937;CHF;101,825;97,14;;;
2009-11-19;CHF;96,84;CHF;89,659;CHF;101,511;96,84;;;
2009-11-20;CHF;96,73;CHF;89,557;CHF;101,395;96,73;;;
2009-11-23;CHF;97,08;CHF;89,882;CHF;101,762;97,08;;;
2009-11-24;CHF;97,12;CHF;89,919;CHF;101,804;97,12;;;
2009-11-25;CHF;97,11;CHF;89,909;CHF;101,794;97,11;;;
2009-11-26;CHF;96,71;CHF;89,539;CHF;101,374;96,71;;;
2009-11-27;CHF;96,59;CHF;89,428;CHF;101,249;96,59;;;
2009-11-30;CHF;96,54;CHF;89,382;CHF;101,196;96,54;;;
2009-12-01;CHF;97,03;CHF;89,835;CHF;101,71;97,03;;;
2009-12-02;CHF;97,09;CHF;89,891;CHF;101,773;97,09;;;
2009-12-03;CHF;97,04;CHF;89,844;CHF;101,72;97,04;;;
2009-12-04;CHF;97,34;CHF;90,122;CHF;102,035;97,34;;;
2009-12-07;CHF;97,42;CHF;90,196;CHF;102,119;97,42;;;
2009-12-08;CHF;97,24;CHF;90,03;CHF;101,93;97,24;;;
2009-12-09;CHF;97,13;CHF;89,928;CHF;101,815;97,13;;;
2009-12-10;CHF;97,3;CHF;90,085;CHF;101,993;97,3;;;
2009-12-11;CHF;97,39;CHF;90,169;CHF;102,087;97,39;;;
2009-12-14;CHF;97,57;CHF;90,335;CHF;102,276;97,57;;;
2009-12-15;CHF;97,59;CHF;90,354;CHF;102,297;97,59;;;
2009-12-16;CHF;97,87;CHF;90,613;CHF;102,59;97,87;;;
2009-12-17;CHF;97,69;CHF;90,446;CHF;102,402;97,69;;;
2009-12-18;CHF;97,65;CHF;90,409;CHF;102,36;97,65;;;
2009-12-21;CHF;97,76;CHF;90,511;CHF;102,475;97,76;;;
2009-12-22;CHF;97,94;CHF;90,678;CHF;102,664;97,94;;;
2009-12-23;CHF;97,86;CHF;90,604;CHF;102,58;97,86;;;
2009-12-24;CHF;97,92;CHF;90,659;CHF;102,643;97,92;;;
2009-12-28;CHF;97,89;CHF;90,631;CHF;102,611;97,89;;;
2009-12-29;CHF;97,87;CHF;90,613;CHF;102,59;97,87;;;
2009-12-30;CHF;97,8;CHF;90,548;CHF;102,517;97,8;;;
2009-12-31;CHF;97,62;CHF;90,381;CHF;102,328;97,62;;;
2010-01-04;CHF;98,05;CHF;90,78;CHF;102,779;98,05;;;
2010-01-05;CHF;98,17;CHF;90,891;CHF;102,905;98,17;;;
2010-01-06;CHF;98,09;CHF;90,817;CHF;102,821;98,09;;;
2010-01-07;CHF;98,14;CHF;90,863;CHF;102,873;98,14;;;
2010-01-08;CHF;98,32;CHF;91,03;CHF;103,062;98,32;;;
2010-01-11;CHF;98,11;CHF;90,835;CHF;102,842;98,11;;;
2010-01-12;CHF;97,95;CHF;90,687;CHF;102,674;97,95;;;
2010-01-13;CHF;98,18;CHF;90,9;CHF;102,915;98,18;;;
2010-01-14;CHF;98,47;CHF;91,168;CHF;103,219;98,47;;;
2010-01-15;CHF;98,31;CHF;91,02;CHF;103,052;98,31;;;
2010-01-18;CHF;98,41;CHF;91,113;CHF;103,156;98,41;;;
2010-01-19;CHF;98,74;CHF;91,418;CHF;103,502;98,74;;;
2010-01-20;CHF;98,65;CHF;91,335;CHF;103,408;98,65;;;
2010-01-21;CHF;98,34;CHF;91,048;CHF;103,083;98,34;;;
2010-01-22;CHF;97,84;CHF;90,585;CHF;102,559;97,84;;;
2010-01-25;CHF;97,76;CHF;90,511;CHF;102,475;97,76;;;
2010-01-26;CHF;97,89;CHF;90,631;CHF;102,611;97,89;;;
2010-01-27;CHF;97,83;CHF;90,576;CHF;102,549;97,83;;;
2010-01-28;CHF;97,7;CHF;90,456;CHF;102,412;97,7;;;
2010-01-29;CHF;97,61;CHF;90,372;CHF;102,318;97,61;;;
2010-02-01;CHF;98,05;CHF;90,78;CHF;102,779;98,05;;;
2010-02-02;CHF;98,32;CHF;91,03;CHF;103,062;98,32;;;
2010-02-03;CHF;98,26;CHF;90,974;CHF;102,999;98,26;;;
2010-02-04;CHF;97,59;CHF;90,354;CHF;102,297;97,59;;;
2010-02-05;CHF;97,39;CHF;90,169;CHF;102,087;97,39;;;
2010-02-08;CHF;97,44;CHF;90,215;CHF;102,14;97,44;;;
2010-02-09;CHF;97,52;CHF;90,289;CHF;102,224;97,52;;;
2010-02-10;CHF;97,59;CHF;90,354;CHF;102,297;97,59;;;
2010-02-11;CHF;97,95;CHF;90,687;CHF;102,674;97,95;;;
2010-02-12;CHF;97,98;CHF;90,715;CHF;102,706;97,98;;;
2010-02-15;CHF;98,03;CHF;90,761;CHF;102,758;98,03;;;
2010-02-16;CHF;98,28;CHF;90,993;CHF;103,02;98,28;;;
2010-02-17;CHF;98,67;CHF;91,354;CHF;103,429;98,67;;;
2010-02-18;CHF;98,79;CHF;91,465;CHF;103,555;98,79;;;
2010-02-19;CHF;98,83;CHF;91,502;CHF;103,597;98,83;;;
2010-02-22;CHF;98,77;CHF;91,446;CHF;103,534;98,77;;;
2010-02-23;CHF;98,66;CHF;91,344;CHF;103,419;98,66;;;
2010-02-24;CHF;98,79;CHF;91,465;CHF;103,555;98,79;;;
2010-02-25;CHF;98,67;CHF;91,354;CHF;103,429;98,67;;;
2010-02-26;CHF;98,84;CHF;91,511;CHF;103,607;98,84;;;
2010-03-01;CHF;99,33;CHF;91,965;CHF;104,121;99,33;;;
2010-03-02;CHF;99,49;CHF;92,113;CHF;104,289;99,49;;;
2010-03-03;CHF;99,41;CHF;92,039;CHF;104,205;99,41;;;
2010-03-04;CHF;99,59;CHF;92,205;CHF;104,393;99,59;;;
2010-03-05;CHF;99,89;CHF;92,483;CHF;104,708;99,89;;;
2010-03-08;CHF;99,88;CHF;92,474;CHF;104,697;99,88;;;
2010-03-09;CHF;100,02;CHF;92,604;CHF;104,844;100,02;;;
2010-03-10;CHF;99,88;CHF;92,474;CHF;104,697;99,88;;;
2010-03-11;CHF;99,84;CHF;92,437;CHF;104,655;99,84;;;
2010-03-12;CHF;99,65;CHF;92,261;CHF;104,456;99,65;;;
2010-03-15;CHF;99,57;CHF;92,187;CHF;104,372;99,57;;;
2010-03-16;CHF;99,72;CHF;92,326;CHF;104,53;99,72;;;
2010-03-17;CHF;99,95;CHF;92,539;CHF;104,771;99,95;;;
2010-03-18;CHF;100,03;CHF;92,613;CHF;104,855;100,03;;;
2010-03-19;CHF;99,77;CHF;92,372;CHF;104,582;99,77;;;
2010-03-22;CHF;99,78;CHF;92,381;CHF;104,593;99,78;;;
2010-03-23;CHF;99,85;CHF;92,446;CHF;104,666;99,85;;;
2010-03-24;CHF;99,88;CHF;92,474;CHF;104,697;99,88;;;
2010-03-25;CHF;99,95;CHF;92,539;CHF;104,771;99,95;;;
2010-03-26;CHF;99,86;CHF;92,455;CHF;104,676;99,86;;;
2010-03-29;CHF;99,99;CHF;92,576;CHF;104,813;99,99;;;
2010-03-30;CHF;100,11;CHF;92,687;CHF;104,938;100,11;;;
2010-03-31;CHF;99,91;CHF;92,502;CHF;104,729;99,91;;;
2010-04-01;CHF;100,01;CHF;92,594;CHF;104,834;100,01;;;
2010-04-06;CHF;100,51;CHF;93,057;CHF;105,358;100,51;;;
2010-04-07;CHF;100,44;CHF;92,992;CHF;105,284;100,44;;;
2010-04-08;CHF;100,38;CHF;92,937;CHF;105,221;100,38;;;
2010-04-09;CHF;100,65;CHF;93,187;CHF;105,505;100,65;;;
2010-04-12;CHF;100,51;CHF;93,057;CHF;105,358;100,51;;;
2010-04-13;CHF;100,48;CHF;93,029;CHF;105,326;100,48;;;
2010-04-14;CHF;100,7;CHF;93,233;CHF;105,557;100,7;;;
2010-04-15;CHF;100,89;CHF;93,409;CHF;105,756;100,89;;;
2010-04-16;CHF;100,63;CHF;93,168;CHF;105,484;100,63;;;
2010-04-19;CHF;100,55;CHF;93,094;CHF;105,4;100,55;;;
2010-04-20;CHF;100,8;CHF;93,326;CHF;105,662;100,8;;;
2010-04-21;CHF;100,75;CHF;93,279;CHF;105,609;100,75;;;
2010-04-22;CHF;100,69;CHF;93,224;CHF;105,546;100,69;;;
2010-04-23;CHF;100,79;CHF;93,316;CHF;105,651;100,79;;;
2010-04-26;CHF;100,95;CHF;93,465;CHF;105,819;100,95;;;
2010-04-27;CHF;100,35;CHF;92,909;CHF;105,19;100,35;;;
2010-04-28;CHF;100,15;CHF;92,724;CHF;104,98;100,15;;;
2010-04-29;CHF;100,45;CHF;93,002;CHF;105,295;100,45;;;
2010-04-30;CHF;100,22;CHF;92,789;CHF;105,054;100,22;;;
2010-05-03;CHF;100,31;CHF;92,872;CHF;105,148;100,31;;;
2010-05-04;CHF;99,93;CHF;92,52;CHF;104,75;99,93;;;
2010-05-05;CHF;100,07;CHF;92,65;CHF;104,897;100,07;;;
2010-05-06;CHF;99,32;CHF;91,955;CHF;104,11;99,32;;;
2010-05-07;CHF;98,63;CHF;91,317;CHF;103,387;98,63;;;
2010-05-10;CHF;99,92;CHF;92,511;CHF;104,739;99,92;;;
2010-05-11;CHF;99,78;CHF;92,381;CHF;104,593;99,78;;;
2010-05-12;CHF;100,14;CHF;92,715;CHF;104,97;100,14;;;
2010-05-14;CHF;99,77;CHF;92,372;CHF;104,582;99,77;;;
2010-05-17;CHF;99,85;CHF;92,446;CHF;104,666;99,85;;;
2010-05-18;CHF;99,91;CHF;92,502;CHF;104,729;99,91;;;
2010-05-19;CHF;99,98;CHF;92,566;CHF;104,802;99,98;;;
2010-05-20;CHF;99,41;CHF;92,039;CHF;104,205;99,41;;;
2010-05-21;CHF;99,63;CHF;92,242;CHF;104,435;99,63;;;
2010-05-25;CHF;99,36;CHF;91,992;CHF;104,152;99,36;;;
2010-05-26;CHF;99,33;CHF;91,965;CHF;104,121;99,33;;;
2010-05-27;CHF;100,09;CHF;92,668;CHF;104,918;100,09;;;
2010-05-28;CHF;99,98;CHF;92,566;CHF;104,802;99,98;;;
2010-05-31;CHF;99,92;CHF;92,511;CHF;104,739;99,92;;;
2010-06-01;CHF;99,71;CHF;92,317;CHF;104,519;99,71;;;
2010-06-02;CHF;100,05;CHF;92,631;CHF;104,876;100,05;;;
2010-06-03;CHF;100,08;CHF;92,659;CHF;104,907;100,08;;;
2010-06-04;CHF;99,52;CHF;92,141;CHF;104,32;99,52;;;
2010-06-07;CHF;99,27;CHF;91,909;CHF;104,058;99,27;;;
2010-06-08;CHF;99,05;CHF;91,705;CHF;103,827;99,05;;;
2010-06-09;CHF;99,08;CHF;91,733;CHF;103,859;99,08;;;
2010-06-10;CHF;99,51;CHF;92,131;CHF;104,31;99,51;;;
2010-06-11;CHF;99,87;CHF;92,465;CHF;104,687;99,87;;;
2010-06-14;CHF;99,89;CHF;92,483;CHF;104,708;99,89;;;
2010-06-15;CHF;100,04;CHF;92,622;CHF;104,865;100,04;;;
2010-06-16;CHF;100,09;CHF;92,668;CHF;104,918;100,09;;;
2010-06-17;CHF;99,73;CHF;92,335;CHF;104,54;99,73;;;
2010-06-18;CHF;99,57;CHF;92,187;CHF;104,372;99,57;;;
2010-06-21;CHF;99,73;CHF;92,335;CHF;104,54;99,73;;;
2010-06-22;CHF;99,46;CHF;92,085;CHF;104,257;99,46;;;
2010-06-23;CHF;99,34;CHF;91,974;CHF;104,131;99,34;;;
2010-06-24;CHF;98,91;CHF;91,576;CHF;103,681;98,91;;;
2010-06-25;CHF;98,6;CHF;91,289;CHF;103,356;98,6;;;
2010-06-28;CHF;98,52;CHF;91,215;CHF;103,272;98,52;;;
2010-06-29;CHF;97,64;CHF;90,4;CHF;102,349;97,64;;;
2010-06-30;CHF;97,43;CHF;90,206;CHF;102,129;97,43;;;
2010-07-01;CHF;96,89;CHF;89,706;CHF;101,563;96,89;;;
2010-07-02;CHF;97,04;CHF;89,844;CHF;101,72;97,04;;;
2010-07-05;CHF;96,89;CHF;89,706;CHF;101,563;96,89;;;
2010-07-06;CHF;97,36;CHF;90,141;CHF;102,056;97,36;;;
2010-07-07;CHF;97,62;CHF;90,381;CHF;102,328;97,62;;;
2010-07-08;CHF;97,8;CHF;90,548;CHF;102,517;97,8;;;
2010-07-09;CHF;98,17;CHF;90,891;CHF;102,905;98,17;;;
2010-07-12;CHF;98,39;CHF;91,094;CHF;103,136;98,39;;;
2010-07-13;CHF;98,64;CHF;91,326;CHF;103,398;98,64;;;
2010-07-14;CHF;98,74;CHF;91,418;CHF;103,502;98,74;;;
2010-07-15;CHF;98,44;CHF;91,141;CHF;103,188;98,44;;;
2010-07-16;CHF;98,17;CHF;90,891;CHF;102,905;98,17;;;
2010-07-19;CHF;98,2;CHF;90,918;CHF;102,936;98,2;;;
2010-07-20;CHF;98,12;CHF;90,844;CHF;102,852;98,12;;;
2010-07-21;CHF;98,14;CHF;90,863;CHF;102,873;98,14;;;
2010-07-22;CHF;98,41;CHF;91,113;CHF;103,156;98,41;;;
2010-07-23;CHF;98,69;CHF;91,372;CHF;103,45;98,69;;;
2010-07-26;CHF;98,72;CHF;91,4;CHF;103,481;98,72;;;
2010-07-27;CHF;99,27;CHF;91,909;CHF;104,058;99,27;;;
2010-07-28;CHF;99,14;CHF;91,789;CHF;103,922;99,14;;;
2010-07-29;CHF;98,69;CHF;91,372;CHF;103,45;98,69;;;
2010-07-30;CHF;98,83;CHF;91,502;CHF;103,597;98,83;;;
2010-08-02;CHF;99,27;CHF;91,909;CHF;104,058;99,27;;;
2010-08-03;CHF;99,5;CHF;92,122;CHF;104,299;99,5;;;
2010-08-04;CHF;99,9;CHF;92,492;CHF;104,718;99,9;;;
2010-08-05;CHF;99,9;CHF;92,492;CHF;104,718;99,9;;;
2010-08-06;CHF;99,63;CHF;92,242;CHF;104,435;99,63;;;
2010-08-09;CHF;100,15;CHF;92,724;CHF;104,98;100,15;;;
2010-08-10;CHF;100,21;CHF;92,779;CHF;105,043;100,21;;;
2010-08-11;CHF;99,62;CHF;92,233;CHF;104,425;99,62;;;
2010-08-12;CHF;99,32;CHF;91,955;CHF;104,11;99,32;;;
2010-08-13;CHF;99,37;CHF;92,002;CHF;104,163;99,37;;;
2010-08-16;CHF;99,29;CHF;91,928;CHF;104,079;99,29;;;
2010-08-17;CHF;99,69;CHF;92,298;CHF;104,498;99,69;;;
2010-08-18;CHF;99,75;CHF;92,354;CHF;104,561;99,75;;;
2010-08-19;CHF;99,15;CHF;91,798;CHF;103,932;99,15;;;
2010-08-20;CHF;98,9;CHF;91,567;CHF;103,67;98,9;;;
2010-08-23;CHF;99;CHF;91,659;CHF;103,775;99;;;
2010-08-24;CHF;98,7;CHF;91,381;CHF;103,46;98,7;;;
2010-08-25;CHF;98,35;CHF;91,057;CHF;103,094;98,35;;;
2010-08-26;CHF;98,3;CHF;91,011;CHF;103,041;98,3;;;
2010-08-27;CHF;98,54;CHF;91,233;CHF;103,293;98,54;;;
2010-08-30;CHF;98,33;CHF;91,039;CHF;103,073;98,33;;;
2010-08-31;CHF;98,12;CHF;90,844;CHF;102,852;98,12;;;
2010-09-01;CHF;98,88;CHF;91,548;CHF;103,649;98,88;;;
2010-09-02;CHF;98,76;CHF;91,437;CHF;103,523;98,76;;;
2010-09-03;CHF;99,08;CHF;91,733;CHF;103,859;99,08;;;
2010-09-06;CHF;99,03;CHF;91,687;CHF;103,806;99,03;;;
2010-09-07;CHF;98,63;CHF;91,317;CHF;103,387;98,63;;;
2010-09-08;CHF;98,65;CHF;91,335;CHF;103,408;98,65;;;
2010-09-09;CHF;98,81;CHF;91,483;CHF;103,576;98,81;;;
2010-09-10;CHF;99,06;CHF;91,715;CHF;103,838;99,06;;;
2010-09-13;CHF;98,95;CHF;91,613;CHF;103,723;98,95;;;
2010-09-14;CHF;98,86;CHF;91,53;CHF;103,628;98,86;;;
2010-09-15;CHF;98,88;CHF;91,548;CHF;103,649;98,88;;;
2010-09-16;CHF;99,21;CHF;91,854;CHF;103,995;99,21;;;
2010-09-17;CHF;99,12;CHF;91,77;CHF;103,901;99,12;;;
2010-09-20;CHF;99,29;CHF;91,928;CHF;104,079;99,29;;;
2010-09-21;CHF;99,34;CHF;91,974;CHF;104,131;99,34;;;
2010-09-22;CHF;99,03;CHF;91,687;CHF;103,806;99,03;;;
2010-09-23;CHF;98,85;CHF;91,52;CHF;103,618;98,85;;;
2010-09-24;CHF;99,19;CHF;91,835;CHF;103,974;99,19;;;
2010-09-27;CHF;99,28;CHF;91,918;CHF;104,068;99,28;;;
2010-09-28;CHF;99,28;CHF;91,918;CHF;104,068;99,28;;;
2010-09-29;CHF;99,17;CHF;91,817;CHF;103,953;99,17;;;
2010-09-30;CHF;99,11;CHF;91,761;CHF;103,89;99,11;;;
2010-10-01;CHF;99,12;CHF;91,77;CHF;103,901;99,12;;;
2010-10-04;CHF;98,91;CHF;91,576;CHF;103,681;98,91;;;
2010-10-05;CHF;99,2;CHF;91,844;CHF;103,985;99,2;;;
2010-10-06;CHF;99,4;CHF;92,029;CHF;104,194;99,4;;;
2010-10-07;CHF;99,46;CHF;92,085;CHF;104,257;99,46;;;
2010-10-08;CHF;99,46;CHF;92,085;CHF;104,257;99,46;;;
2010-10-11;CHF;99,64;CHF;92,252;CHF;104,446;99,64;;;
2010-10-12;CHF;99,49;CHF;92,113;CHF;104,289;99,49;;;
2010-10-13;CHF;99,87;CHF;92,465;CHF;104,687;99,87;;;
2010-10-14;CHF;99,86;CHF;92,455;CHF;104,676;99,86;;;
2010-10-15;CHF;99,73;CHF;92,335;CHF;104,54;99,73;;;
2010-10-18;CHF;99,71;CHF;92,317;CHF;104,519;99,71;;;
2010-10-19;CHF;99,77;CHF;92,372;CHF;104,582;99,77;;;
2010-10-20;CHF;97,53;CHF;92,289;CHF;104,488;97,53;;;
2010-10-21;CHF;97,82;CHF;92,563;CHF;104,798;97,82;;;
2010-10-22;CHF;98,02;CHF;92,752;CHF;105,013;98,02;;;
2010-10-25;CHF;98,13;CHF;92,857;CHF;105,131;98,13;;;
2010-10-26;CHF;98,19;CHF;92,913;CHF;105,195;98,19;;;
2010-10-27;CHF;98,03;CHF;92,762;CHF;105,023;98,03;;;
2010-10-28;CHF;98,13;CHF;92,857;CHF;105,131;98,13;;;
2010-10-29;CHF;98,26;CHF;92,98;CHF;105,27;98,26;;;
2010-11-01;CHF;98,69;CHF;93,386;CHF;105,731;98,69;;;
2010-11-02;CHF;98,57;CHF;93,273;CHF;105,602;98,57;;;
2010-11-03;CHF;98,58;CHF;93,282;CHF;105,613;98,58;;;
2010-11-04;CHF;98,83;CHF;93,519;CHF;105,881;98,83;;;
2010-11-05;CHF;98,62;CHF;93,32;CHF;105,656;98,62;;;
2010-11-08;CHF;98,72;CHF;93,415;CHF;105,763;98,72;;;
2010-11-09;CHF;98,55;CHF;93,254;CHF;105,581;98,55;;;
2010-11-10;CHF;98,41;CHF;93,121;CHF;105,431;98,41;;;
2010-11-11;CHF;98,28;CHF;92,998;CHF;105,291;98,28;;;
2010-11-12;CHF;98,12;CHF;92,847;CHF;105,12;98,12;;;
2010-11-15;CHF;98,32;CHF;93,036;CHF;105,334;98,32;;;
2010-11-16;CHF;97,87;CHF;92,611;CHF;104,852;97,87;;;
2010-11-17;CHF;98;CHF;92,734;CHF;104,991;98;;;
2010-11-18;CHF;98,53;CHF;93,235;CHF;105,559;98,53;;;
2010-11-19;CHF;98,7;CHF;93,396;CHF;105,741;98,7;;;
2010-11-22;CHF;98,42;CHF;93,131;CHF;105,441;98,42;;;
2010-11-23;CHF;97,8;CHF;92,544;CHF;104,777;97,8;;;
2010-11-24;CHF;97,84;CHF;92,582;CHF;104,82;97,84;;;
2010-11-25;CHF;97,95;CHF;92,686;CHF;104,938;97,95;;;
2010-11-26;CHF;97,77;CHF;92,516;CHF;104,745;97,77;;;
2010-11-29;CHF;97,37;CHF;92,137;CHF;104,316;97,37;;;
2010-11-30;CHF;97,11;CHF;91,891;CHF;104,038;97,11;;;
2010-12-01;CHF;97,69;CHF;92,44;CHF;104,659;97,69;;;
2010-12-02;CHF;97,94;CHF;92,677;CHF;104,927;97,94;;;
2010-12-03;CHF;97,57;CHF;92,327;CHF;104,531;97,57;;;
2010-12-06;CHF;97,83;CHF;92,573;CHF;104,809;97,83;;;
2010-12-07;CHF;97,92;CHF;92,658;CHF;104,906;97,92;;;
2010-12-08;CHF;97,92;CHF;92,658;CHF;104,906;97,92;;;
2010-12-09;CHF;97,86;CHF;92,601;CHF;104,841;97,86;;;
2010-12-10;CHF;97,76;CHF;92,506;CHF;104,734;97,76;;;
2010-12-13;CHF;97,52;CHF;92,279;CHF;104,477;97,52;;;
2010-12-14;CHF;97,19;CHF;91,967;CHF;104,124;97,19;;;
2010-12-15;CHF;96,91;CHF;91,702;CHF;103,824;96,91;;;
2010-12-16;CHF;96,99;CHF;91,778;CHF;103,909;96,99;;;
2010-12-17;CHF;97,07;CHF;91,853;CHF;103,995;97,07;;;
2010-12-20;CHF;97,06;CHF;91,844;CHF;103,984;97,06;;;
2010-12-21;CHF;97,18;CHF;91,958;CHF;104,113;97,18;;;
2010-12-22;CHF;97,18;CHF;91,958;CHF;104,113;97,18;;;
2010-12-23;CHF;97,44;CHF;92,204;CHF;104,391;97,44;;;
2010-12-24;CHF;97,5;CHF;92,26;CHF;104,456;97,5;;;
2010-12-27;CHF;97,32;CHF;92,09;CHF;104,263;97,32;;;
2010-12-28;CHF;97,16;CHF;91,939;CHF;104,091;97,16;;;
2010-12-29;CHF;97,1;CHF;91,882;CHF;104,027;97,1;;;
2010-12-30;CHF;96,6;CHF;91,409;CHF;103,491;96,6;;;
2010-12-31;CHF;96,62;CHF;91,428;CHF;103,513;96,62;;;
2011-01-03;CHF;97,04;CHF;91,825;CHF;103,963;97,04;;;
2011-01-04;CHF;97,48;CHF;92,241;CHF;104,434;97,48;;;
2011-01-05;CHF;97,74;CHF;92,487;CHF;104,713;97,74;;;
2011-01-06;CHF;97,44;CHF;92,204;CHF;104,391;97,44;;;
2011-01-07;CHF;97,35;CHF;92,118;CHF;104,295;97,35;;;
2011-01-10;CHF;97,38;CHF;92,147;CHF;104,327;97,38;;;
2011-01-11;CHF;97,87;CHF;92,611;CHF;104,852;97,87;;;
2011-01-12;CHF;98,04;CHF;92,771;CHF;105,034;98,04;;;
2011-01-13;CHF;97,9;CHF;92,639;CHF;104,884;97,9;;;
2011-01-14;CHF;97,84;CHF;92,582;CHF;104,82;97,84;;;
2011-01-17;CHF;97,73;CHF;92,478;CHF;104,702;97,73;;;
2011-01-18;CHF;97,88;CHF;92,62;CHF;104,863;97,88;;;
2011-01-19;CHF;97,76;CHF;92,506;CHF;104,734;97,76;;;
2011-01-20;CHF;97,5;CHF;92,26;CHF;104,456;97,5;;;
2011-01-21;CHF;97,58;CHF;92,336;CHF;104,541;97,58;;;
2011-01-24;CHF;97,5;CHF;92,26;CHF;104,456;97,5;;;
2011-01-25;CHF;97,32;CHF;92,09;CHF;104,263;97,32;;;
2011-01-26;CHF;97,43;CHF;92,194;CHF;104,381;97,43;;;
2011-01-27;CHF;97,55;CHF;92,308;CHF;104,509;97,55;;;
2011-01-28;CHF;97,11;CHF;91,891;CHF;104,038;97,11;;;
2011-01-31;CHF;97,13;CHF;91,91;CHF;104,059;97,13;;;
2011-02-01;CHF;97,55;CHF;92,308;CHF;104,509;97,55;;;
2011-02-02;CHF;97,5;CHF;92,26;CHF;104,456;97,5;;;
2011-02-03;CHF;97,69;CHF;92,44;CHF;104,659;97,69;;;
2011-02-04;CHF;97,92;CHF;92,658;CHF;104,906;97,92;;;
2011-02-07;CHF;98,09;CHF;92,819;CHF;105,088;98,09;;;
2011-02-08;CHF;98,3;CHF;93,017;CHF;105,313;98,3;;;
2011-02-09;CHF;98,19;CHF;92,913;CHF;105,195;98,19;;;
2011-02-10;CHF;98,18;CHF;92,904;CHF;105,184;98,18;;;
2011-02-11;CHF;98,54;CHF;93,245;CHF;105,57;98,54;;;
2011-02-14;CHF;98,47;CHF;93,178;CHF;105,495;98,47;;;
2011-02-15;CHF;98,48;CHF;93,188;CHF;105,506;98,48;;;
2011-02-16;CHF;98,63;CHF;93,33;CHF;105,666;98,63;;;
2011-02-17;CHF;98,36;CHF;93,074;CHF;105,377;98,36;;;
2011-02-18;CHF;98,4;CHF;93,112;CHF;105,42;98,4;;;
2011-02-21;CHF;98,26;CHF;92,98;CHF;105,27;98,26;;;
2011-02-22;CHF;97,7;CHF;92,45;CHF;104,67;97,7;;;
2011-02-23;CHF;97,46;CHF;92,223;CHF;104,413;97,46;;;
2011-02-24;CHF;97,15;CHF;91,929;CHF;104,081;97,15;;;
2011-02-25;CHF;97,35;CHF;92,118;CHF;104,295;97,35;;;
2011-02-28;CHF;97,67;CHF;92,421;CHF;104,638;97,67;;;
