sep=;
Migros Bank (CH) Fonds – Sustainable 45 V - CH0102706105 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2011-02-09;CHF;104,05;CHF;99,924;CHF;105,066;104,05;;;
2011-02-10;CHF;104,02;CHF;99,895;CHF;105,035;104,02;;;
2011-02-11;CHF;104,5;CHF;100,356;CHF;105,52;104,5;;;
2011-02-14;CHF;104,45;CHF;100,308;CHF;105,469;104,45;;;
2011-02-15;CHF;104,53;CHF;100,385;CHF;105,55;104,53;;;
2011-02-16;CHF;104,81;CHF;100,654;CHF;105,833;104,81;;;
2011-02-17;CHF;104,55;CHF;100,404;CHF;105,57;104,55;;;
2011-02-18;CHF;104,71;CHF;100,558;CHF;105,732;104,71;;;
2011-02-21;CHF;104,39;CHF;100,251;CHF;105,409;104,39;;;
2011-02-22;CHF;103,68;CHF;99,569;CHF;104,692;103,68;;;
2011-02-23;CHF;103,29;CHF;99,194;CHF;104,298;103,29;;;
2011-02-24;CHF;102,85;CHF;98,772;CHF;103,854;102,85;;;
2011-02-25;CHF;103,14;CHF;99,05;CHF;104,147;103,14;;;
2011-02-28;CHF;103,64;CHF;99,531;CHF;104,652;103,64;;;
2011-03-01;CHF;103,52;CHF;99,415;CHF;104,53;103,52;;;
2011-03-02;CHF;103,18;CHF;99,089;CHF;104,187;103,18;;;
2011-03-03;CHF;103,74;CHF;99,627;CHF;104,753;103,74;;;
2011-03-04;CHF;103,39;CHF;99,29;CHF;104,399;103,39;;;
2011-03-07;CHF;103,03;CHF;98,945;CHF;104,036;103,03;;;
2011-03-08;CHF;103,31;CHF;99,214;CHF;104,318;103,31;;;
2011-03-09;CHF;103;CHF;98,916;CHF;104,005;103;;;
2011-03-10;CHF;102,53;CHF;98,465;CHF;103,531;102,53;;;
2011-03-11;CHF;102,18;CHF;98,128;CHF;103,177;102,18;;;
2011-03-14;CHF;101,71;CHF;97,677;CHF;102,703;101,71;;;
2011-03-15;CHF;100,55;CHF;96,563;CHF;101,531;100,55;;;
2011-03-16;CHF;99,83;CHF;95,872;CHF;100,804;99,83;;;
2011-03-17;CHF;100,11;CHF;96,14;CHF;101,087;100,11;;;
2011-03-18;CHF;100,42;CHF;96,438;CHF;101,4;100,42;;;
2011-03-21;CHF;101,28;CHF;97,264;CHF;102,268;101,28;;;
2011-03-22;CHF;101,21;CHF;97,197;CHF;102,198;101,21;;;
2011-03-23;CHF;101,41;CHF;97,389;CHF;102,4;101,41;;;
2011-03-24;CHF;101,97;CHF;97,927;CHF;102,965;101,97;;;
2011-03-25;CHF;102,3;CHF;98,244;CHF;103,298;102,3;;;
2011-03-28;CHF;102,25;CHF;98,196;CHF;103,248;102,25;;;
2011-03-29;CHF;102,38;CHF;98,32;CHF;103,379;102,38;;;
2011-03-30;CHF;102,78;CHF;98,705;CHF;103,783;102,78;;;
2011-03-31;CHF;102,41;CHF;98,349;CHF;103,41;102,41;;;
2011-04-01;CHF;103,24;CHF;99,146;CHF;104,248;103,24;;;
2011-04-04;CHF;103,14;CHF;99,05;CHF;104,147;103,14;;;
2011-04-05;CHF;103,31;CHF;99,214;CHF;104,318;103,31;;;
2011-04-06;CHF;103,33;CHF;99,233;CHF;104,339;103,33;;;
2011-04-07;CHF;103,33;CHF;99,233;CHF;104,339;103,33;;;
2011-04-08;CHF;103,24;CHF;99,146;CHF;104,248;103,24;;;
2011-04-11;CHF;102,94;CHF;98,858;CHF;103,945;102,94;;;
2011-04-12;CHF;102,04;CHF;97,994;CHF;103,036;102,04;;;
2011-04-13;CHF;102,23;CHF;98,176;CHF;103,228;102,23;;;
2011-04-14;CHF;102,06;CHF;98,013;CHF;103,056;102,06;;;
2011-04-15;CHF;102,35;CHF;98,292;CHF;103,349;102,35;;;
2011-04-18;CHF;101,62;CHF;97,591;CHF;102,612;101,62;;;
2011-04-19;CHF;102,16;CHF;98,109;CHF;103,157;102,16;;;
2011-04-20;CHF;103,07;CHF;98,983;CHF;104,076;103,07;;;
2011-04-21;CHF;103,14;CHF;99,05;CHF;104,147;103,14;;;
2011-04-26;CHF;103,45;CHF;99,348;CHF;104,46;103,45;;;
2011-04-27;CHF;103,62;CHF;99,511;CHF;104,631;103,62;;;
2011-04-28;CHF;103,92;CHF;99,799;CHF;104,934;103,92;;;
2011-04-29;CHF;103,94;CHF;99,819;CHF;104,954;103,94;;;
2011-05-02;CHF;103,84;CHF;99,723;CHF;104,853;103,84;;;
2011-05-03;CHF;103,64;CHF;99,531;CHF;104,652;103,64;;;
2011-05-04;CHF;103,23;CHF;99,137;CHF;104,238;103,23;;;
2011-05-05;CHF;103,07;CHF;98,983;CHF;104,076;103,07;;;
2011-05-06;CHF;103,72;CHF;99,607;CHF;104,732;103,72;;;
2011-05-09;CHF;103,48;CHF;99,377;CHF;104,49;103,48;;;
2011-05-10;CHF;104,05;CHF;99,924;CHF;105,066;104,05;;;
2011-05-11;CHF;104,31;CHF;100,174;CHF;105,328;104,31;;;
2011-05-12;CHF;104,24;CHF;100,107;CHF;105,257;104,24;;;
2011-05-13;CHF;103,98;CHF;99,857;CHF;104,995;103,98;;;
2011-05-16;CHF;103,71;CHF;99,598;CHF;104,722;103,71;;;
2011-05-17;CHF;103,33;CHF;99,233;CHF;104,339;103,33;;;
2011-05-18;CHF;103,55;CHF;99,444;CHF;104,561;103,55;;;
2011-05-19;CHF;103,87;CHF;99,751;CHF;104,884;103,87;;;
2011-05-20;CHF;103,54;CHF;99,434;CHF;104,551;103,54;;;
2011-05-23;CHF;102,82;CHF;98,743;CHF;103,824;102,82;;;
2011-05-24;CHF;102,77;CHF;98,695;CHF;103,773;102,77;;;
2011-05-25;CHF;102,85;CHF;98,772;CHF;103,854;102,85;;;
2011-05-26;CHF;102,91;CHF;98,829;CHF;103,914;102,91;;;
2011-05-27;CHF;102,92;CHF;98,839;CHF;103,924;102,92;;;
2011-05-30;CHF;102,79;CHF;98,714;CHF;103,793;102,79;;;
2011-05-31;CHF;103,48;CHF;99,377;CHF;104,49;103,48;;;
2011-06-01;CHF;102,67;CHF;98,599;CHF;103,672;102,67;;;
2011-06-03;CHF;102;CHF;97,956;CHF;102,996;102;;;
2011-06-06;CHF;101,73;CHF;97,696;CHF;102,723;101,73;;;
2011-06-07;CHF;101,65;CHF;97,619;CHF;102,642;101,65;;;
2011-06-08;CHF;101,18;CHF;97,168;CHF;102,168;101,18;;;
2011-06-09;CHF;101,49;CHF;97,466;CHF;102,481;101,49;;;
2011-06-10;CHF;100,94;CHF;96,938;CHF;101,925;100,94;;;
2011-06-14;CHF;101,47;CHF;97,447;CHF;102,46;101,47;;;
2011-06-15;CHF;101;CHF;96,995;CHF;101,986;101;;;
2011-06-16;CHF;100,62;CHF;96,63;CHF;101,602;100,62;;;
2011-06-17;CHF;100,67;CHF;96,678;CHF;101,653;100,67;;;
2011-06-20;CHF;100,33;CHF;96,352;CHF;101,309;100,33;;;
2011-06-21;CHF;100,99;CHF;96,986;CHF;101,976;100,99;;;
2011-06-22;CHF;100,5;CHF;96,515;CHF;101,481;100,5;;;
2011-06-23;CHF;99,7;CHF;95,747;CHF;100,673;99,7;;;
2011-06-24;CHF;99,59;CHF;95,641;CHF;100,562;99,59;;;
2011-06-27;CHF;99,57;CHF;95,622;CHF;100,542;99,57;;;
2011-06-28;CHF;99,81;CHF;95,852;CHF;100,784;99,81;;;
2011-06-29;CHF;100,57;CHF;96,582;CHF;101,552;100,57;;;
2011-06-30;CHF;101,42;CHF;97,399;CHF;102,41;101,42;;;
2011-07-01;CHF;102,03;CHF;97,984;CHF;103,026;102,03;;;
2011-07-04;CHF;102,14;CHF;98,09;CHF;103,137;102,14;;;
2011-07-05;CHF;102,03;CHF;97,984;CHF;103,026;102,03;;;
2011-07-06;CHF;101,55;CHF;97,523;CHF;102,541;101,55;;;
2011-07-07;CHF;101,92;CHF;97,879;CHF;102,915;101,92;;;
2011-07-08;CHF;101,34;CHF;97,322;CHF;102,329;101,34;;;
2011-07-11;CHF;100,32;CHF;96,342;CHF;101,299;100,32;;;
2011-07-12;CHF;99,98;CHF;96,016;CHF;100,956;99,98;;;
2011-07-13;CHF;100,05;CHF;96,083;CHF;101,026;100,05;;;
2011-07-14;CHF;99,53;CHF;95,583;CHF;100,501;99,53;;;
2011-07-15;CHF;99,17;CHF;95,238;CHF;100,138;99,17;;;
2011-07-18;CHF;98,33;CHF;94,431;CHF;99,29;98,33;;;
2011-07-19;CHF;98,9;CHF;94,978;CHF;99,865;98,9;;;
2011-07-20;CHF;99,34;CHF;95,401;CHF;100,31;99,34;;;
2011-07-21;CHF;99,94;CHF;95,977;CHF;100,915;99,94;;;
2011-07-22;CHF;100;CHF;96,035;CHF;100,976;100;;;
2011-07-25;CHF;99,63;CHF;95,68;CHF;100,602;99,63;;;
2011-07-26;CHF;99,48;CHF;95,535;CHF;100,451;99,48;;;
2011-07-27;CHF;98,79;CHF;94,873;CHF;99,754;98,79;;;
2011-07-28;CHF;98,6;CHF;94,69;CHF;99,562;98,6;;;
2011-07-29;CHF;97,92;CHF;94,037;CHF;98,876;97,92;;;
2011-08-02;CHF;95,8;CHF;92,001;CHF;96,735;95,8;;;
2011-08-03;CHF;95,46;CHF;91,675;CHF;96,392;95,46;;;
2011-08-04;CHF;93,93;CHF;90,206;CHF;94,847;93,93;;;
2011-08-05;CHF;93,1;CHF;89,408;CHF;94,009;93,1;;;
2011-08-08;CHF;91,39;CHF;87,766;CHF;92,282;91,39;;;
2011-08-09;CHF;91,24;CHF;87,622;CHF;92,131;91,24;;;
2011-08-10;CHF;89,55;CHF;85,999;CHF;90,424;89,55;;;
2011-08-11;CHF;91,78;CHF;88,141;CHF;92,676;91,78;;;
2011-08-12;CHF;93,28;CHF;89,581;CHF;94,19;93,28;;;
2011-08-15;CHF;94,11;CHF;90,378;CHF;95,029;94,11;;;
2011-08-16;CHF;94,39;CHF;90,647;CHF;95,311;94,39;;;
2011-08-17;CHF;94,9;CHF;91,137;CHF;95,826;94,9;;;
2011-08-18;CHF;93,1;CHF;89,408;CHF;94,009;93,1;;;
2011-08-19;CHF;92,05;CHF;88,4;CHF;92,948;92,05;;;
2011-08-22;CHF;92,06;CHF;88,41;CHF;92,959;92,06;;;
2011-08-23;CHF;92,78;CHF;89,101;CHF;93,686;92,78;;;
2011-08-24;CHF;93,59;CHF;89,879;CHF;94,503;93,59;;;
2011-08-25;CHF;93,3;CHF;89,601;CHF;94,211;93,3;;;
2011-08-26;CHF;93,69;CHF;89,975;CHF;94,604;93,69;;;
2011-08-29;CHF;94,92;CHF;91,156;CHF;95,846;94,92;;;
2011-08-30;CHF;94,96;CHF;91,195;CHF;95,887;94,96;;;
2011-08-31;CHF;95,34;CHF;91,56;CHF;96,271;95,34;;;
2011-09-01;CHF;95,01;CHF;91,243;CHF;95,937;95,01;;;
2011-09-02;CHF;93,6;CHF;89,889;CHF;94,514;93,6;;;
2011-09-05;CHF;92,27;CHF;88,611;CHF;93,171;92,27;;;
2011-09-06;CHF;94,33;CHF;90,59;CHF;95,251;94,33;;;
2011-09-07;CHF;95,39;CHF;91,608;CHF;96,321;95,39;;;
2011-09-08;CHF;95,72;CHF;91,925;CHF;96,654;95,72;;;
2011-09-09;CHF;94,77;CHF;91,012;CHF;95,695;94,77;;;
2011-09-12;CHF;93,87;CHF;90,148;CHF;94,786;93,87;;;
2011-09-13;CHF;94,19;CHF;90,455;CHF;95,109;94,19;;;
2011-09-14;CHF;94,7;CHF;90,945;CHF;95,624;94,7;;;
2011-09-15;CHF;95,13;CHF;91,358;CHF;96,058;95,13;;;
2011-09-16;CHF;95,43;CHF;91,646;CHF;96,361;95,43;;;
2011-09-19;CHF;94,76;CHF;91,003;CHF;95,685;94,76;;;
2011-09-20;CHF;95,48;CHF;91,694;CHF;96,412;95,48;;;
2011-09-21;CHF;95,37;CHF;91,588;CHF;96,301;95,37;;;
2011-09-22;CHF;93,94;CHF;90,215;CHF;94,857;93,94;;;
2011-09-23;CHF;93,83;CHF;90,109;CHF;94,746;93,83;;;
2011-09-26;CHF;94,64;CHF;90,887;CHF;95,564;94,64;;;
2011-09-27;CHF;95,88;CHF;92,078;CHF;96,816;95,88;;;
2011-09-28;CHF;95,77;CHF;91,973;CHF;96,705;95,77;;;
2011-09-29;CHF;96,02;CHF;92,213;CHF;96,957;96,02;;;
2011-09-30;CHF;95,59;CHF;91,8;CHF;96,523;95,59;;;
2011-10-03;CHF;95,18;CHF;91,406;CHF;96,109;95,18;;;
2011-10-04;CHF;94,97;CHF;91,204;CHF;95,897;94,97;;;
2011-10-05;CHF;95,73;CHF;91,934;CHF;96,664;95,73;;;
2011-10-06;CHF;96,67;CHF;92,837;CHF;97,613;96,67;;;
2011-10-07;CHF;96,78;CHF;92,943;CHF;97,725;96,78;;;
2011-10-10;CHF;97,32;CHF;93,461;CHF;98,27;97,32;;;
2011-10-11;CHF;97,48;CHF;93,615;CHF;98,431;97,48;;;
2011-10-12;CHF;97,7;CHF;93,826;CHF;98,654;97,7;;;
2011-10-13;CHF;97,54;CHF;93,672;CHF;98,492;97,54;;;
2011-10-14;CHF;97,8;CHF;93,922;CHF;98,755;97,8;;;
2011-10-17;CHF;97,48;CHF;93,615;CHF;98,431;97,48;;;
2011-10-18;CHF;97,51;CHF;93,644;CHF;98,462;97,51;;;
2011-10-19;CHF;97,5;CHF;93,634;CHF;98,452;97,5;;;
2011-10-20;CHF;95,93;CHF;93,183;CHF;97,977;95,93;;;
2011-10-21;CHF;96,55;CHF;93,785;CHF;98,61;96,55;;;
2011-10-24;CHF;97,06;CHF;94,28;CHF;99,131;97,06;;;
2011-10-25;CHF;96,42;CHF;93,659;CHF;98,477;96,42;;;
2011-10-26;CHF;96,52;CHF;93,756;CHF;98,58;96,52;;;
2011-10-27;CHF;97,31;CHF;94,523;CHF;99,386;97,31;;;
2011-10-28;CHF;97,41;CHF;94,62;CHF;99,489;97,41;;;
2011-10-31;CHF;96,67;CHF;93,901;CHF;98,733;96,67;;;
2011-11-01;CHF;95,77;CHF;93,027;CHF;97,814;95,77;;;
2011-11-02;CHF;95,89;CHF;93,144;CHF;97,936;95,89;;;
2011-11-03;CHF;96,74;CHF;93,969;CHF;98,804;96,74;;;
2011-11-04;CHF;96,77;CHF;93,999;CHF;98,835;96,77;;;
2011-11-07;CHF;96,89;CHF;94,115;CHF;98,958;96,89;;;
2011-11-08;CHF;97,09;CHF;94,309;CHF;99,162;97,09;;;
2011-11-09;CHF;96,33;CHF;93,571;CHF;98,386;96,33;;;
2011-11-10;CHF;96,14;CHF;93,387;CHF;98,192;96,14;;;
2011-11-11;CHF;96,88;CHF;94,105;CHF;98,947;96,88;;;
2011-11-14;CHF;96,89;CHF;94,115;CHF;98,958;96,89;;;
2011-11-15;CHF;97,05;CHF;94,271;CHF;99,121;97,05;;;
2011-11-16;CHF;96,89;CHF;94,115;CHF;98,958;96,89;;;
2011-11-17;CHF;96,34;CHF;93,581;CHF;98,396;96,34;;;
2011-11-18;CHF;96;CHF;93,251;CHF;98,049;96;;;
2011-11-21;CHF;94,95;CHF;92,231;CHF;96,976;94,95;;;
2011-11-22;CHF;94,53;CHF;91,823;CHF;96,547;94,53;;;
2011-11-23;CHF;93,9;CHF;91,211;CHF;95,904;93,9;;;
2011-11-24;CHF;93,77;CHF;91,084;CHF;95,771;93,77;;;
2011-11-25;CHF;94,01;CHF;91,318;CHF;96,016;94,01;;;
2011-11-28;CHF;95,02;CHF;92,299;CHF;97,048;95,02;;;
2011-11-29;CHF;95,21;CHF;92,483;CHF;97,242;95,21;;;
2011-11-30;CHF;96,41;CHF;93,649;CHF;98,467;96,41;;;
2011-12-01;CHF;96,62;CHF;93,853;CHF;98,682;96,62;;;
2011-12-02;CHF;97,01;CHF;94,232;CHF;99,08;97,01;;;
2011-12-05;CHF;97,32;CHF;94,533;CHF;99,397;97,32;;;
2011-12-06;CHF;97,54;CHF;94,747;CHF;99,621;97,54;;;
2011-12-07;CHF;97,59;CHF;94,795;CHF;99,672;97,59;;;
2011-12-08;CHF;97,12;CHF;94,339;CHF;99,192;97,12;;;
2011-12-09;CHF;97,59;CHF;94,795;CHF;99,672;97,59;;;
2011-12-12;CHF;97,11;CHF;94,329;CHF;99,182;97,11;;;
2011-12-13;CHF;97,11;CHF;94,329;CHF;99,182;97,11;;;
2011-12-14;CHF;96,68;CHF;93,911;CHF;98,743;96,68;;;
2011-12-15;CHF;96,79;CHF;94,018;CHF;98,855;96,79;;;
2011-12-16;CHF;96,42;CHF;93,659;CHF;98,477;96,42;;;
2011-12-19;CHF;96,41;CHF;93,649;CHF;98,467;96,41;;;
2011-12-20;CHF;96,98;CHF;94,203;CHF;99,049;96,98;;;
2011-12-21;CHF;96,92;CHF;94,144;CHF;98,988;96,92;;;
2011-12-22;CHF;97,22;CHF;94,436;CHF;99,295;97,22;;;
2011-12-23;CHF;97,65;CHF;94,853;CHF;99,734;97,65;;;
2011-12-27;CHF;97,62;CHF;94,824;CHF;99,703;97,62;;;
2011-12-28;CHF;97,54;CHF;94,747;CHF;99,621;97,54;;;
2011-12-29;CHF;97,75;CHF;94,951;CHF;99,836;97,75;;;
2011-12-30;CHF;97,91;CHF;95,106;CHF;99,999;97,91;;;
2012-01-03;CHF;98,96;CHF;96,126;CHF;101,072;98,96;;;
2012-01-04;CHF;99,19;CHF;96,349;CHF;101,307;99,19;;;
2012-01-05;CHF;99,26;CHF;96,417;CHF;101,378;99,26;;;
2012-01-06;CHF;99,11;CHF;96,272;CHF;101,225;99,11;;;
2012-01-09;CHF;98,91;CHF;96,077;CHF;101,021;98,91;;;
2012-01-10;CHF;99,41;CHF;96,563;CHF;101,531;99,41;;;
2012-01-11;CHF;99,43;CHF;96,582;CHF;101,552;99,43;;;
2012-01-12;CHF;99,45;CHF;96,602;CHF;101,572;99,45;;;
2012-01-13;CHF;99,44;CHF;96,592;CHF;101,562;99,44;;;
2012-01-16;CHF;99,64;CHF;96,786;CHF;101,766;99,64;;;
2012-01-17;CHF;99,88;CHF;97,02;CHF;102,011;99,88;;;
2012-01-18;CHF;100,18;CHF;97,311;CHF;102,318;100,18;;;
2012-01-19;CHF;100,59;CHF;97,709;CHF;102,736;100,59;;;
2012-01-20;CHF;100,22;CHF;97,35;CHF;102,359;100,22;;;
2012-01-23;CHF;100,26;CHF;97,389;CHF;102,399;100,26;;;
2012-01-24;CHF;100,26;CHF;97,389;CHF;102,399;100,26;;;
2012-01-25;CHF;100,11;CHF;97,243;CHF;102,246;100,11;;;
2012-01-26;CHF;100,26;CHF;97,389;CHF;102,399;100,26;;;
2012-01-27;CHF;99,88;CHF;97,02;CHF;102,011;99,88;;;
2012-01-30;CHF;99,45;CHF;96,602;CHF;101,572;99,45;;;
2012-01-31;CHF;99,53;CHF;96,68;CHF;101,654;99,53;;;
2012-02-01;CHF;100,3;CHF;97,427;CHF;102,44;100,3;;;
2012-02-02;CHF;100,4;CHF;97,525;CHF;102,542;100,4;;;
2012-02-03;CHF;101,08;CHF;98,185;CHF;103,237;101,08;;;
2012-02-06;CHF;101,18;CHF;98,282;CHF;103,339;101,18;;;
2012-02-07;CHF;101,09;CHF;98,195;CHF;103,247;101,09;;;
2012-02-08;CHF;101,12;CHF;98,224;CHF;103,278;101,12;;;
2012-02-09;CHF;101,25;CHF;98,35;CHF;103,411;101,25;;;
2012-02-10;CHF;100,95;CHF;98,059;CHF;103,104;100,95;;;
2012-02-13;CHF;101,24;CHF;98,341;CHF;103,4;101,24;;;
2012-02-14;CHF;101,33;CHF;98,428;CHF;103,492;101,33;;;
2012-02-15;CHF;101,6;CHF;98,69;CHF;103,768;101,6;;;
2012-02-16;CHF;101,75;CHF;98,836;CHF;103,921;101,75;;;
2012-02-17;CHF;101,93;CHF;99,011;CHF;104,105;101,93;;;
2012-02-20;CHF;102;CHF;99,079;CHF;104,177;102;;;
2012-02-21;CHF;101,84;CHF;98,923;CHF;104,013;101,84;;;
2012-02-22;CHF;101,57;CHF;98,661;CHF;103,737;101,57;;;
2012-02-23;CHF;101,61;CHF;98,7;CHF;103,778;101,61;;;
2012-02-24;CHF;101,5;CHF;98,593;CHF;103,666;101,5;;;
2012-02-27;CHF;101,63;CHF;98,719;CHF;103,799;101,63;;;
2012-02-28;CHF;101,66;CHF;98,749;CHF;103,829;101,66;;;
2012-02-29;CHF;101,69;CHF;98,778;CHF;103,86;101,69;;;
2012-03-01;CHF;102,06;CHF;99,137;CHF;104,238;102,06;;;
2012-03-02;CHF;102,23;CHF;99,302;CHF;104,411;102,23;;;
2012-03-05;CHF;102,15;CHF;99,224;CHF;104,33;102,15;;;
2012-03-06;CHF;101,29;CHF;98,389;CHF;103,451;101,29;;;
2012-03-07;CHF;101,6;CHF;98,69;CHF;103,768;101,6;;;
2012-03-08;CHF;102,14;CHF;99,215;CHF;104,32;102,14;;;
2012-03-09;CHF;102,58;CHF;99,642;CHF;104,769;102,58;;;
2012-03-12;CHF;102,56;CHF;99,623;CHF;104,749;102,56;;;
2012-03-13;CHF;103,29;CHF;100,332;CHF;105,494;103,29;;;
2012-03-14;CHF;103,63;CHF;100,662;CHF;105,841;103,63;;;
2012-03-15;CHF;103,66;CHF;100,691;CHF;105,872;103,66;;;
2012-03-16;CHF;103,62;CHF;100,652;CHF;105,831;103,62;;;
2012-03-19;CHF;103,55;CHF;100,584;CHF;105,76;103,55;;;
2012-03-20;CHF;103,17;CHF;100,215;CHF;105,372;103,17;;;
2012-03-21;CHF;103,12;CHF;100,167;CHF;105,32;103,12;;;
2012-03-22;CHF;102,74;CHF;99,798;CHF;104,932;102,74;;;
2012-03-23;CHF;102,73;CHF;99,788;CHF;104,922;102,73;;;
2012-03-26;CHF;103,09;CHF;100,138;CHF;105,29;103,09;;;
2012-03-27;CHF;103,01;CHF;100,06;CHF;105,208;103,01;;;
2012-03-28;CHF;102,85;CHF;99,904;CHF;105,045;102,85;;;
2012-03-29;CHF;102,42;CHF;99,487;CHF;104,606;102,42;;;
2012-03-30;CHF;102,77;CHF;99,827;CHF;104,963;102,77;;;
2012-04-02;CHF;103,31;CHF;100,351;CHF;105,515;103,31;;;
2012-04-03;CHF;102,94;CHF;99,992;CHF;105,137;102,94;;;
2012-04-04;CHF;102,27;CHF;99,341;CHF;104,452;102,27;;;
2012-04-05;CHF;102,43;CHF;99,496;CHF;104,616;102,43;;;
2012-04-10;CHF;101,5;CHF;98,593;CHF;103,666;101,5;;;
2012-04-11;CHF;101,54;CHF;98,632;CHF;103,707;101,54;;;
2012-04-12;CHF;102,09;CHF;99,166;CHF;104,268;102,09;;;
2012-04-13;CHF;101,74;CHF;98,826;CHF;103,911;101,74;;;
2012-04-16;CHF;101,96;CHF;99,04;CHF;104,136;101,96;;;
2012-04-17;CHF;102,59;CHF;99,652;CHF;104,779;102,59;;;
2012-04-18;CHF;102,46;CHF;99,526;CHF;104,646;102,46;;;
2012-04-19;CHF;102,36;CHF;99,428;CHF;104,544;102,36;;;
2012-04-20;CHF;102,55;CHF;99,613;CHF;104,738;102,55;;;
2012-04-23;CHF;101,98;CHF;99,059;CHF;104,156;101,98;;;
2012-04-24;CHF;102,07;CHF;99,147;CHF;104,248;102,07;;;
2012-04-25;CHF;102,55;CHF;99,613;CHF;104,738;102,55;;;
2012-04-26;CHF;102,57;CHF;99,632;CHF;104,759;102,57;;;
2012-04-27;CHF;102,7;CHF;99,759;CHF;104,892;102,7;;;
2012-04-30;CHF;102,63;CHF;99,691;CHF;104,82;102,63;;;
2012-05-02;CHF;102,81;CHF;99,866;CHF;105,004;102,81;;;
2012-05-03;CHF;102,74;CHF;99,798;CHF;104,932;102,74;;;
2012-05-04;CHF;102,24;CHF;99,312;CHF;104,422;102,24;;;
2012-05-07;CHF;102,32;CHF;99,39;CHF;104,503;102,32;;;
2012-05-08;CHF;101,85;CHF;98,933;CHF;104,023;101,85;;;
2012-05-09;CHF;101,7;CHF;98,787;CHF;103,87;101,7;;;
2012-05-10;CHF;101,61;CHF;98,7;CHF;103,778;101,61;;;
2012-05-11;CHF;101,72;CHF;98,807;CHF;103,891;101,72;;;
2012-05-14;CHF;101,16;CHF;98,263;CHF;103,319;101,16;;;
2012-05-15;CHF;101,11;CHF;98,214;CHF;103,268;101,11;;;
2012-05-16;CHF;100,93;CHF;98,039;CHF;103,084;100,93;;;
2012-05-18;CHF;100,14;CHF;97,272;CHF;102,277;100,14;;;
2012-05-21;CHF;100,29;CHF;97,418;CHF;102,43;100,29;;;
2012-05-22;CHF;100,97;CHF;98,078;CHF;103,125;100,97;;;
2012-05-23;CHF;100,57;CHF;97,69;CHF;102,716;100,57;;;
2012-05-24;CHF;100,71;CHF;97,826;CHF;102,859;100,71;;;
2012-05-25;CHF;100,82;CHF;97,933;CHF;102,971;100,82;;;
2012-05-29;CHF;101,36;CHF;98,457;CHF;103,523;101,36;;;
2012-05-30;CHF;101,05;CHF;98,156;CHF;103,206;101,05;;;
2012-05-31;CHF;100,85;CHF;97,962;CHF;103,002;100,85;;;
2012-06-01;CHF;100;CHF;97,136;CHF;102,134;100;;;
2012-06-04;CHF;99,49;CHF;96,641;CHF;101,613;99,49;;;
2012-06-05;CHF;99,68;CHF;96,825;CHF;101,807;99,68;;;
2012-06-06;CHF;100,51;CHF;97,631;CHF;102,655;100,51;;;
2012-06-07;CHF;100,74;CHF;97,855;CHF;102,89;100,74;;;
2012-06-08;CHF;100,91;CHF;98,02;CHF;103,063;100,91;;;
2012-06-11;CHF;100,86;CHF;97,971;CHF;103,012;100,86;;;
2012-06-12;CHF;101,22;CHF;98,321;CHF;103,38;101,22;;;
2012-06-13;CHF;101,07;CHF;98,175;CHF;103,227;101,07;;;
2012-06-14;CHF;100,98;CHF;98,088;CHF;103,135;100,98;;;
2012-06-15;CHF;101,17;CHF;98,273;CHF;103,329;101,17;;;
2012-06-18;CHF;101,5;CHF;98,593;CHF;103,666;101,5;;;
2012-06-19;CHF;102,05;CHF;99,127;CHF;104,228;102,05;;;
2012-06-20;CHF;101,96;CHF;99,04;CHF;104,136;101,96;;;
2012-06-21;CHF;101,78;CHF;98,865;CHF;103,952;101,78;;;
2012-06-22;CHF;101,69;CHF;98,778;CHF;103,86;101,69;;;
2012-06-25;CHF;101,28;CHF;98,379;CHF;103,441;101,28;;;
2012-06-26;CHF;101,33;CHF;98,428;CHF;103,492;101,33;;;
2012-06-27;CHF;101,67;CHF;98,758;CHF;103,84;101,67;;;
2012-06-28;CHF;101,62;CHF;98,71;CHF;103,788;101,62;;;
2012-06-29;CHF;102,19;CHF;99,263;CHF;104,371;102,19;;;
2012-07-02;CHF;102,66;CHF;99,72;CHF;104,851;102,66;;;
2012-07-03;CHF;103,16;CHF;100,206;CHF;105,361;103,16;;;
2012-07-04;CHF;103,32;CHF;100,361;CHF;105,525;103,32;;;
2012-07-05;CHF;103,49;CHF;100,526;CHF;105,698;103,49;;;
2012-07-06;CHF;103,41;CHF;100,448;CHF;105,617;103,41;;;
2012-07-09;CHF;103,25;CHF;100,293;CHF;105,453;103,25;;;
2012-07-10;CHF;103,4;CHF;100,439;CHF;105,606;103,4;;;
2012-07-11;CHF;103,33;CHF;100,371;CHF;105,535;103,33;;;
2012-07-12;CHF;103,11;CHF;100,157;CHF;105,31;103,11;;;
2012-07-13;CHF;103,41;CHF;100,448;CHF;105,617;103,41;;;
2012-07-16;CHF;103,47;CHF;100,507;CHF;105,678;103,47;;;
2012-07-17;CHF;103,5;CHF;100,536;CHF;105,709;103,5;;;
2012-07-18;CHF;103,94;CHF;100,963;CHF;106,158;103,94;;;
2012-07-19;CHF;104,37;CHF;101,381;CHF;106,597;104,37;;;
